4/1/2024 20:35:15 [Information] Stepper Motor Controller Application Started.
4/1/2024 20:35:15 [Information] Version:2.0.0.37056 (4/1/2024 20:35:15)
4/1/2024 20:35:15 [Information] Opened Serial Port at: COM4, 9600
4/1/2024 20:38:46 [Information] Time remaining: 00:00:16 targetEndTime = 08:39:01
4/1/2024 20:38:46 [Information] Time remaining: 00:00:16 targetEndTime = 08:39:01
4/1/2024 20:38:46 [Information] Time remaining: 00:00:16 targetEndTime = 08:39:01
4/1/2024 20:38:46 [Information] Time remaining: 00:00:16 targetEndTime = 08:39:01
4/1/2024 20:38:46 [Information] Time remaining: 00:00:16 targetEndTime = 08:39:01
4/1/2024 20:38:46 [Information] Time remaining: 00:00:16 targetEndTime = 08:39:01
4/1/2024 20:38:46 [Information] Time remaining: 00:00:16 targetEndTime = 08:39:01
4/1/2024 20:38:46 [Information] Time remaining: 00:00:16 targetEndTime = 08:39:01
4/1/2024 20:38:46 [Information] Time remaining: 00:00:16 targetEndTime = 08:39:01
4/1/2024 20:38:46 [Information] Time remaining: 00:00:16 targetEndTime = 08:39:01
4/1/2024 20:38:46 [Information] Time remaining: 00:00:16 targetEndTime = 08:39:01
4/1/2024 20:38:46 [Information] Time remaining: 00:00:16 targetEndTime = 08:39:01
4/1/2024 20:38:46 [Information] Time remaining: 00:00:16 targetEndTime = 08:39:01
4/1/2024 20:38:46 [Information] Time remaining: 00:00:16 targetEndTime = 08:39:01
4/1/2024 20:38:46 [Information] Time remaining: 00:00:16 targetEndTime = 08:39:01
4/1/2024 20:38:46 [Information] Time remaining: 00:00:17 targetEndTime = 08:39:01
4/1/2024 20:38:46 [Information] Time remaining: 00:00:17 targetEndTime = 08:39:01
4/1/2024 20:38:46 [Information] Time remaining: 00:00:17 targetEndTime = 08:39:01
4/1/2024 20:38:46 [Information] Time remaining: 00:00:17 targetEndTime = 08:39:01
4/1/2024 20:38:46 [Information] Time remaining: 00:00:17 targetEndTime = 08:39:01
4/1/2024 20:38:46 [Information] Time remaining: 00:00:17 targetEndTime = 08:39:01
4/1/2024 20:38:46 [Information] Time remaining: 00:00:17 targetEndTime = 08:39:01
4/1/2024 20:38:46 [Information] Time remaining: 00:00:17 targetEndTime = 08:39:01
4/1/2024 20:38:46 [Information] Time remaining: 00:00:17 targetEndTime = 08:39:01
4/1/2024 20:38:46 [Information] Time remaining: 00:00:17 targetEndTime = 08:39:01
4/1/2024 20:38:46 [Information] Time remaining: 00:00:17 targetEndTime = 08:39:01
4/1/2024 20:38:46 [Information] Time remaining: 00:00:17 targetEndTime = 08:39:01
4/1/2024 20:38:46 [Information] Time remaining: 00:00:17 targetEndTime = 08:39:01
4/1/2024 20:38:46 [Information] Time remaining: 00:00:17 targetEndTime = 08:39:01
4/1/2024 20:38:46 [Information] Time remaining: 00:00:17 targetEndTime = 08:39:01
4/1/2024 20:38:46 [Information] Time remaining: 00:00:17 targetEndTime = 08:39:01
4/1/2024 20:38:47 [Information] Time remaining: 00:00:17 targetEndTime = 08:39:01
4/1/2024 20:38:47 [Information] Time remaining: 00:00:17 targetEndTime = 08:39:01
4/1/2024 20:38:47 [Information] Time remaining: 00:00:17 targetEndTime = 08:39:01
4/1/2024 20:38:47 [Information] Time remaining: 00:00:17 targetEndTime = 08:39:01
4/1/2024 20:38:47 [Information] Time remaining: 00:00:17 targetEndTime = 08:39:01
4/1/2024 20:38:47 [Information] Time remaining: 00:00:17 targetEndTime = 08:39:01
4/1/2024 20:38:47 [Information] Time remaining: 00:00:17 targetEndTime = 08:39:01
4/1/2024 20:38:47 [Information] Time remaining: 00:00:17 targetEndTime = 08:39:01
4/1/2024 20:38:47 [Information] Time remaining: 00:00:17 targetEndTime = 08:39:01
4/1/2024 20:38:47 [Information] Time remaining: 00:00:17 targetEndTime = 08:39:01
4/1/2024 20:38:47 [Information] Time remaining: 00:00:17 targetEndTime = 08:39:01
4/1/2024 20:38:47 [Information] Time remaining: 00:00:17 targetEndTime = 08:39:01
4/1/2024 20:38:47 [Information] Time remaining: 00:00:17 targetEndTime = 08:39:01
4/1/2024 20:38:47 [Information] Time remaining: 00:00:17 targetEndTime = 08:39:01
4/1/2024 20:38:47 [Information] Time remaining: 00:00:17 targetEndTime = 08:39:01
4/1/2024 20:38:47 [Information] Time remaining: 00:00:17 targetEndTime = 08:39:01
4/1/2024 20:38:47 [Information] Time remaining: 00:00:17 targetEndTime = 08:39:01
4/1/2024 20:38:47 [Information] Time remaining: 00:00:17 targetEndTime = 08:39:01
4/1/2024 20:38:47 [Information] Time remaining: 00:00:17 targetEndTime = 08:39:01
4/1/2024 20:38:47 [Information] Time remaining: 00:00:17 targetEndTime = 08:39:01
4/1/2024 20:38:47 [Information] Time remaining: 00:00:17 targetEndTime = 08:39:01
4/1/2024 20:38:47 [Information] Time remaining: 00:00:17 targetEndTime = 08:39:01
4/1/2024 20:38:47 [Information] Time remaining: 00:00:17 targetEndTime = 08:39:01
4/1/2024 20:38:47 [Information] Time remaining: 00:00:17 targetEndTime = 08:39:01
4/1/2024 20:38:47 [Information] Time remaining: 00:00:17 targetEndTime = 08:39:01
4/1/2024 20:38:47 [Information] Time remaining: 00:00:17 targetEndTime = 08:39:01
4/1/2024 20:38:47 [Information] Time remaining: 00:00:18 targetEndTime = 08:39:01
4/1/2024 20:38:47 [Information] Time remaining: 00:00:18 targetEndTime = 08:39:01
4/1/2024 20:38:47 [Information] Time remaining: 00:00:18 targetEndTime = 08:39:01
4/1/2024 20:38:47 [Information] Time remaining: 00:00:18 targetEndTime = 08:39:01
4/1/2024 20:38:47 [Information] Time remaining: 00:00:18 targetEndTime = 08:39:01
4/1/2024 20:38:47 [Information] Time remaining: 00:00:18 targetEndTime = 08:39:01
4/1/2024 20:38:47 [Information] Time remaining: 00:00:18 targetEndTime = 08:39:01
4/1/2024 20:38:47 [Information] Time remaining: 00:00:18 targetEndTime = 08:39:01
4/1/2024 20:38:47 [Information] Time remaining: 00:00:18 targetEndTime = 08:39:01
4/1/2024 20:38:47 [Information] Time remaining: 00:00:18 targetEndTime = 08:39:01
4/1/2024 20:38:47 [Information] Time remaining: 00:00:18 targetEndTime = 08:39:01
4/1/2024 20:38:47 [Information] Time remaining: 00:00:18 targetEndTime = 08:39:01
4/1/2024 20:38:47 [Information] Time remaining: 00:00:18 targetEndTime = 08:39:01
4/1/2024 20:38:47 [Information] Time remaining: 00:00:18 targetEndTime = 08:39:01
4/1/2024 20:38:47 [Information] Time remaining: 00:00:18 targetEndTime = 08:39:01
4/1/2024 20:38:47 [Information] Time remaining: 00:00:18 targetEndTime = 08:39:01
4/1/2024 20:38:48 [Information] Time remaining: 00:00:18 targetEndTime = 08:39:01
4/1/2024 20:38:48 [Information] Time remaining: 00:00:18 targetEndTime = 08:39:01
4/1/2024 20:38:48 [Information] Time remaining: 00:00:18 targetEndTime = 08:39:01
4/1/2024 20:38:48 [Information] Time remaining: 00:00:18 targetEndTime = 08:39:01
4/1/2024 20:38:48 [Information] Time remaining: 00:00:18 targetEndTime = 08:39:01
4/1/2024 20:38:48 [Information] Time remaining: 00:00:18 targetEndTime = 08:39:01
4/1/2024 20:38:48 [Information] Time remaining: 00:00:18 targetEndTime = 08:39:01
4/1/2024 20:38:48 [Information] Time remaining: 00:00:18 targetEndTime = 08:39:01
4/1/2024 20:38:48 [Information] Time remaining: 00:00:18 targetEndTime = 08:39:01
4/1/2024 20:38:48 [Information] Time remaining: 00:00:18 targetEndTime = 08:39:01
4/1/2024 20:38:48 [Information] Time remaining: 00:00:18 targetEndTime = 08:39:01
4/1/2024 20:38:48 [Information] Time remaining: 00:00:18 targetEndTime = 08:39:01
4/1/2024 20:38:48 [Information] Time remaining: 00:00:18 targetEndTime = 08:39:01
4/1/2024 20:38:48 [Information] Time remaining: 00:00:18 targetEndTime = 08:39:01
4/1/2024 20:38:48 [Information] Time remaining: 00:00:18 targetEndTime = 08:39:01
4/1/2024 20:38:48 [Information] Time remaining: 00:00:18 targetEndTime = 08:39:01
4/1/2024 20:38:48 [Information] Time remaining: 00:00:18 targetEndTime = 08:39:01
4/1/2024 20:38:48 [Information] Time remaining: 00:00:18 targetEndTime = 08:39:01
4/1/2024 20:38:48 [Information] Time remaining: 00:00:18 targetEndTime = 08:39:01
4/1/2024 20:38:48 [Information] Time remaining: 00:00:18 targetEndTime = 08:39:01
4/1/2024 20:38:48 [Information] Time remaining: 00:00:18 targetEndTime = 08:39:01
4/1/2024 20:38:48 [Information] Time remaining: 00:00:18 targetEndTime = 08:39:01
4/1/2024 20:38:48 [Information] Time remaining: 00:00:18 targetEndTime = 08:39:01
4/1/2024 20:38:48 [Information] Time remaining: 00:00:18 targetEndTime = 08:39:01
4/1/2024 20:38:48 [Information] Time remaining: 00:00:19 targetEndTime = 08:39:01
4/1/2024 20:38:48 [Information] Time remaining: 00:00:19 targetEndTime = 08:39:01
4/1/2024 20:38:48 [Information] Time remaining: 00:00:19 targetEndTime = 08:39:01
4/1/2024 20:38:48 [Information] Time remaining: 00:00:19 targetEndTime = 08:39:01
4/1/2024 20:38:48 [Information] Time remaining: 00:00:19 targetEndTime = 08:39:01
4/1/2024 20:38:48 [Information] Time remaining: 00:00:19 targetEndTime = 08:39:01
4/1/2024 20:38:48 [Information] Time remaining: 00:00:19 targetEndTime = 08:39:01
4/1/2024 20:38:48 [Information] Time remaining: 00:00:19 targetEndTime = 08:39:01
4/1/2024 20:38:48 [Information] Time remaining: 00:00:19 targetEndTime = 08:39:01
4/1/2024 20:38:48 [Information] Time remaining: 00:00:19 targetEndTime = 08:39:01
4/1/2024 20:38:48 [Information] Time remaining: 00:00:19 targetEndTime = 08:39:01
4/1/2024 20:38:48 [Information] Time remaining: 00:00:19 targetEndTime = 08:39:01
4/1/2024 20:38:48 [Information] Time remaining: 00:00:19 targetEndTime = 08:39:01
4/1/2024 20:38:48 [Information] Time remaining: 00:00:19 targetEndTime = 08:39:01
4/1/2024 20:38:48 [Information] Time remaining: 00:00:19 targetEndTime = 08:39:01
4/1/2024 20:38:48 [Information] Time remaining: 00:00:19 targetEndTime = 08:39:01
4/1/2024 20:38:48 [Information] Time remaining: 00:00:19 targetEndTime = 08:39:01
4/1/2024 20:38:48 [Information] Time remaining: 00:00:19 targetEndTime = 08:39:01
4/1/2024 20:38:49 [Information] Time remaining: 00:00:19 targetEndTime = 08:39:01
4/1/2024 20:38:49 [Information] Time remaining: 00:00:19 targetEndTime = 08:39:01
4/1/2024 20:38:49 [Information] Time remaining: 00:00:19 targetEndTime = 08:39:01
4/1/2024 20:38:49 [Information] Time remaining: 00:00:19 targetEndTime = 08:39:01
4/1/2024 20:38:49 [Information] Time remaining: 00:00:19 targetEndTime = 08:39:01
4/1/2024 20:38:49 [Information] Time remaining: 00:00:19 targetEndTime = 08:39:01
4/1/2024 20:38:49 [Information] Time remaining: 00:00:19 targetEndTime = 08:39:01
4/1/2024 20:38:49 [Information] Time remaining: 00:00:19 targetEndTime = 08:39:01
4/1/2024 20:38:49 [Information] Time remaining: 00:00:19 targetEndTime = 08:39:01
4/1/2024 20:38:49 [Information] Time remaining: 00:00:19 targetEndTime = 08:39:01
4/1/2024 20:38:49 [Information] Time remaining: 00:00:19 targetEndTime = 08:39:01
4/1/2024 20:38:49 [Information] Time remaining: 00:00:19 targetEndTime = 08:39:01
4/1/2024 20:38:49 [Information] Time remaining: 00:00:19 targetEndTime = 08:39:01
4/1/2024 20:38:49 [Information] Time remaining: 00:00:19 targetEndTime = 08:39:01
4/1/2024 20:38:49 [Information] Time remaining: 00:00:19 targetEndTime = 08:39:01
4/1/2024 20:38:49 [Information] Time remaining: 00:00:19 targetEndTime = 08:39:01
4/1/2024 20:38:49 [Information] Time remaining: 00:00:19 targetEndTime = 08:39:01
4/1/2024 20:38:49 [Information] Time remaining: 00:00:19 targetEndTime = 08:39:01
4/1/2024 20:38:49 [Information] Time remaining: 00:00:19 targetEndTime = 08:39:01
4/1/2024 20:38:49 [Information] Time remaining: 00:00:19 targetEndTime = 08:39:01
4/1/2024 20:38:49 [Information] Time remaining: 00:00:19 targetEndTime = 08:39:01
4/1/2024 20:38:49 [Information] Time remaining: 00:00:19 targetEndTime = 08:39:01
4/1/2024 20:38:49 [Information] Time remaining: 00:00:19 targetEndTime = 08:39:01
4/1/2024 20:38:49 [Information] Time remaining: 00:00:20 targetEndTime = 08:39:01
4/1/2024 20:38:49 [Information] Time remaining: 00:00:20 targetEndTime = 08:39:01
4/1/2024 20:38:49 [Information] Time remaining: 00:00:20 targetEndTime = 08:39:01
4/1/2024 20:38:49 [Information] Time remaining: 00:00:20 targetEndTime = 08:39:01
4/1/2024 20:38:49 [Information] Time remaining: 00:00:20 targetEndTime = 08:39:01
4/1/2024 20:38:49 [Information] Time remaining: 00:00:20 targetEndTime = 08:39:01
4/1/2024 20:38:49 [Information] Time remaining: 00:00:20 targetEndTime = 08:39:01
4/1/2024 20:38:49 [Information] Time remaining: 00:00:20 targetEndTime = 08:39:01
4/1/2024 20:38:49 [Information] Time remaining: 00:00:20 targetEndTime = 08:39:01
4/1/2024 20:38:49 [Information] Time remaining: 00:00:20 targetEndTime = 08:39:01
4/1/2024 20:38:49 [Information] Time remaining: 00:00:20 targetEndTime = 08:39:01
4/1/2024 20:38:49 [Information] Time remaining: 00:00:20 targetEndTime = 08:39:01
4/1/2024 20:38:49 [Information] Time remaining: 00:00:20 targetEndTime = 08:39:01
4/1/2024 20:38:49 [Information] Time remaining: 00:00:20 targetEndTime = 08:39:01
4/1/2024 20:38:49 [Information] Time remaining: 00:00:20 targetEndTime = 08:39:01
4/1/2024 20:38:49 [Information] Time remaining: 00:00:20 targetEndTime = 08:39:01
4/1/2024 20:38:49 [Information] Time remaining: 00:00:20 targetEndTime = 08:39:01
4/1/2024 20:38:49 [Information] Time remaining: 00:00:20 targetEndTime = 08:39:01
4/1/2024 20:38:50 [Information] Time remaining: 00:00:20 targetEndTime = 08:39:01
4/1/2024 20:38:50 [Information] Time remaining: 00:00:20 targetEndTime = 08:39:01
4/1/2024 20:38:50 [Information] Time remaining: 00:00:20 targetEndTime = 08:39:01
4/1/2024 20:38:50 [Information] Time remaining: 00:00:20 targetEndTime = 08:39:01
4/1/2024 20:38:50 [Information] Time remaining: 00:00:20 targetEndTime = 08:39:01
4/1/2024 20:38:50 [Information] Time remaining: 00:00:20 targetEndTime = 08:39:01
4/1/2024 20:38:50 [Information] Time remaining: 00:00:20 targetEndTime = 08:39:01
4/1/2024 20:38:50 [Information] Time remaining: 00:00:20 targetEndTime = 08:39:01
4/1/2024 20:38:50 [Information] Time remaining: 00:00:20 targetEndTime = 08:39:01
4/1/2024 20:38:50 [Information] Time remaining: 00:00:20 targetEndTime = 08:39:01
4/1/2024 20:38:50 [Information] Time remaining: 00:00:20 targetEndTime = 08:39:01
4/1/2024 20:38:50 [Information] Time remaining: 00:00:20 targetEndTime = 08:39:01
4/1/2024 20:38:50 [Information] Time remaining: 00:00:20 targetEndTime = 08:39:01
4/1/2024 20:38:50 [Information] Time remaining: 00:00:20 targetEndTime = 08:39:01
4/1/2024 20:38:50 [Information] Time remaining: 00:00:20 targetEndTime = 08:39:01
4/1/2024 20:38:50 [Information] Time remaining: 00:00:20 targetEndTime = 08:39:01
4/1/2024 20:38:50 [Information] Time remaining: 00:00:20 targetEndTime = 08:39:01
4/1/2024 20:38:50 [Information] Time remaining: 00:00:20 targetEndTime = 08:39:01
4/1/2024 20:38:50 [Information] Time remaining: 00:00:20 targetEndTime = 08:39:01
4/1/2024 20:38:50 [Information] Time remaining: 00:00:20 targetEndTime = 08:39:01
4/1/2024 20:38:50 [Information] Time remaining: 00:00:20 targetEndTime = 08:39:01
4/1/2024 20:38:50 [Information] Time remaining: 00:00:20 targetEndTime = 08:39:01
4/1/2024 20:38:50 [Information] Time remaining: 00:00:20 targetEndTime = 08:39:01
4/1/2024 20:38:50 [Information] Time remaining: 00:00:20 targetEndTime = 08:39:01
4/1/2024 20:38:50 [Information] Time remaining: 00:00:20 targetEndTime = 08:39:01
4/1/2024 20:38:50 [Information] Time remaining: 00:00:20 targetEndTime = 08:39:01
4/1/2024 20:38:50 [Information] Time remaining: 00:00:21 targetEndTime = 08:39:01
4/1/2024 20:38:50 [Information] Time remaining: 00:00:21 targetEndTime = 08:39:01
4/1/2024 20:38:50 [Information] Time remaining: 00:00:21 targetEndTime = 08:39:01
4/1/2024 20:38:50 [Information] Time remaining: 00:00:21 targetEndTime = 08:39:01
4/1/2024 20:38:50 [Information] Time remaining: 00:00:21 targetEndTime = 08:39:01
4/1/2024 20:38:50 [Information] Time remaining: 00:00:21 targetEndTime = 08:39:01
4/1/2024 20:38:50 [Information] Time remaining: 00:00:21 targetEndTime = 08:39:01
4/1/2024 20:38:50 [Information] Time remaining: 00:00:21 targetEndTime = 08:39:01
4/1/2024 20:38:50 [Information] Time remaining: 00:00:21 targetEndTime = 08:39:01
4/1/2024 20:38:50 [Information] Time remaining: 00:00:21 targetEndTime = 08:39:01
4/1/2024 20:38:50 [Information] Time remaining: 00:00:21 targetEndTime = 08:39:01
4/1/2024 20:38:50 [Information] Time remaining: 00:00:21 targetEndTime = 08:39:01
4/1/2024 20:38:50 [Information] Time remaining: 00:00:21 targetEndTime = 08:39:01
4/1/2024 20:38:50 [Information] Time remaining: 00:00:21 targetEndTime = 08:39:01
4/1/2024 20:38:50 [Information] Time remaining: 00:00:21 targetEndTime = 08:39:01
4/1/2024 20:38:50 [Information] Time remaining: 00:00:21 targetEndTime = 08:39:01
4/1/2024 20:38:51 [Information] Time remaining: 00:00:21 targetEndTime = 08:39:01
4/1/2024 20:38:51 [Information] Time remaining: 00:00:21 targetEndTime = 08:39:01
4/1/2024 20:38:51 [Information] Time remaining: 00:00:21 targetEndTime = 08:39:01
4/1/2024 20:38:51 [Information] Time remaining: 00:00:21 targetEndTime = 08:39:01
4/1/2024 20:38:51 [Information] Time remaining: 00:00:21 targetEndTime = 08:39:01
4/1/2024 20:38:51 [Information] Time remaining: 00:00:21 targetEndTime = 08:39:01
4/1/2024 20:38:51 [Information] Time remaining: 00:00:21 targetEndTime = 08:39:01
4/1/2024 20:38:51 [Information] Time remaining: 00:00:21 targetEndTime = 08:39:01
4/1/2024 20:38:51 [Information] Time remaining: 00:00:21 targetEndTime = 08:39:01
4/1/2024 20:38:51 [Information] Time remaining: 00:00:21 targetEndTime = 08:39:01
4/1/2024 20:38:51 [Information] Time remaining: 00:00:21 targetEndTime = 08:39:01
4/1/2024 20:38:51 [Information] Time remaining: 00:00:21 targetEndTime = 08:39:01
4/1/2024 20:38:51 [Information] Time remaining: 00:00:21 targetEndTime = 08:39:01
4/1/2024 20:38:51 [Information] Time remaining: 00:00:21 targetEndTime = 08:39:01
4/1/2024 20:38:51 [Information] Time remaining: 00:00:21 targetEndTime = 08:39:01
4/1/2024 20:38:51 [Information] Time remaining: 00:00:21 targetEndTime = 08:39:01
4/1/2024 20:38:51 [Information] Time remaining: 00:00:21 targetEndTime = 08:39:01
4/1/2024 20:38:51 [Information] Time remaining: 00:00:21 targetEndTime = 08:39:01
4/1/2024 20:38:51 [Information] Time remaining: 00:00:21 targetEndTime = 08:39:01
4/1/2024 20:38:51 [Information] Time remaining: 00:00:21 targetEndTime = 08:39:01
4/1/2024 20:38:51 [Information] Time remaining: 00:00:21 targetEndTime = 08:39:01
4/1/2024 20:38:51 [Information] Time remaining: 00:00:21 targetEndTime = 08:39:01
4/1/2024 20:38:51 [Information] Time remaining: 00:00:21 targetEndTime = 08:39:01
4/1/2024 20:38:51 [Information] Time remaining: 00:00:21 targetEndTime = 08:39:01
4/1/2024 20:38:51 [Information] Time remaining: 00:00:21 targetEndTime = 08:39:01
4/1/2024 20:38:51 [Information] Time remaining: 00:00:21 targetEndTime = 08:39:01
4/1/2024 20:38:51 [Information] Time remaining: 00:00:21 targetEndTime = 08:39:01
4/1/2024 20:38:51 [Information] Time remaining: 00:00:21 targetEndTime = 08:39:01
4/1/2024 20:38:51 [Information] Time remaining: 00:00:21 targetEndTime = 08:39:01
4/1/2024 20:38:51 [Information] Time remaining: 00:00:22 targetEndTime = 08:39:01
4/1/2024 20:38:51 [Information] Time remaining: 00:00:22 targetEndTime = 08:39:01
4/1/2024 20:38:51 [Information] Time remaining: 00:00:22 targetEndTime = 08:39:01
4/1/2024 20:38:51 [Information] Time remaining: 00:00:22 targetEndTime = 08:39:01
4/1/2024 20:38:51 [Information] Time remaining: 00:00:22 targetEndTime = 08:39:01
4/1/2024 20:38:51 [Information] Time remaining: 00:00:22 targetEndTime = 08:39:01
4/1/2024 20:38:51 [Information] Time remaining: 00:00:22 targetEndTime = 08:39:01
4/1/2024 20:38:51 [Information] Time remaining: 00:00:22 targetEndTime = 08:39:01
4/1/2024 20:38:51 [Information] Time remaining: 00:00:22 targetEndTime = 08:39:01
4/1/2024 20:38:51 [Information] Time remaining: 00:00:22 targetEndTime = 08:39:01
4/1/2024 20:38:51 [Information] Time remaining: 00:00:22 targetEndTime = 08:39:01
4/1/2024 20:38:51 [Information] Time remaining: 00:00:22 targetEndTime = 08:39:01
4/1/2024 20:38:51 [Information] Time remaining: 00:00:22 targetEndTime = 08:39:01
4/1/2024 20:38:51 [Information] Time remaining: 00:00:22 targetEndTime = 08:39:01
4/1/2024 20:38:51 [Information] Time remaining: 00:00:22 targetEndTime = 08:39:01
4/1/2024 20:38:51 [Information] Time remaining: 00:00:22 targetEndTime = 08:39:01
4/1/2024 20:38:51 [Information] Time remaining: 00:00:22 targetEndTime = 08:39:01
4/1/2024 20:38:51 [Information] Time remaining: 00:00:22 targetEndTime = 08:39:01
4/1/2024 20:38:51 [Information] Time remaining: 00:00:22 targetEndTime = 08:39:01
4/1/2024 20:38:51 [Information] Time remaining: 00:00:22 targetEndTime = 08:39:01
4/1/2024 20:38:52 [Information] Time remaining: 00:00:22 targetEndTime = 08:39:01
4/1/2024 20:38:52 [Information] Time remaining: 00:00:22 targetEndTime = 08:39:01
4/1/2024 20:38:52 [Information] Time remaining: 00:00:22 targetEndTime = 08:39:01
4/1/2024 20:38:52 [Information] Time remaining: 00:00:22 targetEndTime = 08:39:01
4/1/2024 20:38:52 [Information] Time remaining: 00:00:22 targetEndTime = 08:39:01
4/1/2024 20:38:52 [Information] Time remaining: 00:00:22 targetEndTime = 08:39:01
4/1/2024 20:38:52 [Information] Time remaining: 00:00:22 targetEndTime = 08:39:01
4/1/2024 20:38:52 [Information] Time remaining: 00:00:22 targetEndTime = 08:39:01
4/1/2024 20:38:52 [Information] Time remaining: 00:00:22 targetEndTime = 08:39:01
4/1/2024 20:38:52 [Information] Time remaining: 00:00:22 targetEndTime = 08:39:01
4/1/2024 20:38:52 [Information] Time remaining: 00:00:22 targetEndTime = 08:39:01
4/1/2024 20:38:52 [Information] Time remaining: 00:00:22 targetEndTime = 08:39:01
4/1/2024 20:38:52 [Information] Time remaining: 00:00:22 targetEndTime = 08:39:01
4/1/2024 20:38:52 [Information] Time remaining: 00:00:22 targetEndTime = 08:39:01
4/1/2024 20:38:52 [Information] Time remaining: 00:00:22 targetEndTime = 08:39:01
4/1/2024 20:38:52 [Information] Time remaining: 00:00:22 targetEndTime = 08:39:01
4/1/2024 20:38:52 [Information] Time remaining: 00:00:22 targetEndTime = 08:39:01
4/1/2024 20:38:52 [Information] Time remaining: 00:00:22 targetEndTime = 08:39:01
4/1/2024 20:38:52 [Information] Time remaining: 00:00:22 targetEndTime = 08:39:01
4/1/2024 20:38:52 [Information] Time remaining: 00:00:22 targetEndTime = 08:39:01
4/1/2024 20:38:52 [Information] Time remaining: 00:00:23 targetEndTime = 08:39:01
4/1/2024 20:38:52 [Information] Time remaining: 00:00:23 targetEndTime = 08:39:01
4/1/2024 20:38:52 [Information] Time remaining: 00:00:23 targetEndTime = 08:39:01
4/1/2024 20:38:52 [Information] Time remaining: 00:00:23 targetEndTime = 08:39:01
4/1/2024 20:38:52 [Information] Time remaining: 00:00:23 targetEndTime = 08:39:01
4/1/2024 20:38:52 [Information] Time remaining: 00:00:23 targetEndTime = 08:39:01
4/1/2024 20:38:52 [Information] Time remaining: 00:00:23 targetEndTime = 08:39:01
4/1/2024 20:38:52 [Information] Time remaining: 00:00:23 targetEndTime = 08:39:01
4/1/2024 20:38:52 [Information] Time remaining: 00:00:23 targetEndTime = 08:39:01
4/1/2024 20:38:52 [Information] Time remaining: 00:00:23 targetEndTime = 08:39:01
4/1/2024 20:38:52 [Information] Time remaining: 00:00:23 targetEndTime = 08:39:01
4/1/2024 20:38:52 [Information] Time remaining: 00:00:23 targetEndTime = 08:39:01
4/1/2024 20:38:52 [Information] Time remaining: 00:00:23 targetEndTime = 08:39:01
4/1/2024 20:38:52 [Information] Time remaining: 00:00:23 targetEndTime = 08:39:01
4/1/2024 20:38:52 [Information] Time remaining: 00:00:23 targetEndTime = 08:39:01
4/1/2024 20:38:52 [Information] Time remaining: 00:00:23 targetEndTime = 08:39:01
4/1/2024 20:38:53 [Information] Time remaining: 00:00:23 targetEndTime = 08:39:01
4/1/2024 20:38:53 [Information] Time remaining: 00:00:23 targetEndTime = 08:39:01
4/1/2024 20:38:53 [Information] Time remaining: 00:00:23 targetEndTime = 08:39:01
4/1/2024 20:38:53 [Information] Time remaining: 00:00:23 targetEndTime = 08:39:01
4/1/2024 20:38:53 [Information] Time remaining: 00:00:23 targetEndTime = 08:39:01
4/1/2024 20:38:53 [Information] Time remaining: 00:00:23 targetEndTime = 08:39:01
4/1/2024 20:38:53 [Information] Time remaining: 00:00:23 targetEndTime = 08:39:01
4/1/2024 20:38:53 [Information] Time remaining: 00:00:23 targetEndTime = 08:39:01
4/1/2024 20:38:53 [Information] Time remaining: 00:00:23 targetEndTime = 08:39:01
4/1/2024 20:38:53 [Information] Time remaining: 00:00:23 targetEndTime = 08:39:01
4/1/2024 20:38:53 [Information] Time remaining: 00:00:23 targetEndTime = 08:39:01
4/1/2024 20:38:53 [Information] Time remaining: 00:00:23 targetEndTime = 08:39:01
4/1/2024 20:38:53 [Information] Time remaining: 00:00:23 targetEndTime = 08:39:01
4/1/2024 20:38:53 [Information] Time remaining: 00:00:23 targetEndTime = 08:39:01
4/1/2024 20:38:53 [Information] Time remaining: 00:00:23 targetEndTime = 08:39:01
4/1/2024 20:38:53 [Information] Time remaining: 00:00:23 targetEndTime = 08:39:01
4/1/2024 20:38:53 [Information] Time remaining: 00:00:23 targetEndTime = 08:39:01
4/1/2024 20:38:53 [Information] Time remaining: 00:00:23 targetEndTime = 08:39:01
4/1/2024 20:38:53 [Information] Time remaining: 00:00:23 targetEndTime = 08:39:01
4/1/2024 20:38:53 [Information] Time remaining: 00:00:23 targetEndTime = 08:39:01
4/1/2024 20:38:53 [Information] Time remaining: 00:00:23 targetEndTime = 08:39:01
4/1/2024 20:38:53 [Information] Time remaining: 00:00:23 targetEndTime = 08:39:01
4/1/2024 20:38:53 [Information] Time remaining: 00:00:23 targetEndTime = 08:39:01
4/1/2024 20:38:53 [Information] Time remaining: 00:00:23 targetEndTime = 08:39:01
4/1/2024 20:38:53 [Information] Time remaining: 00:00:23 targetEndTime = 08:39:01
4/1/2024 20:38:53 [Information] Time remaining: 00:00:23 targetEndTime = 08:39:01
4/1/2024 20:38:53 [Information] Time remaining: 00:00:23 targetEndTime = 08:39:01
4/1/2024 20:38:53 [Information] Time remaining: 00:00:23 targetEndTime = 08:39:01
4/1/2024 20:38:53 [Information] Time remaining: 00:00:23 targetEndTime = 08:39:01
4/1/2024 20:38:53 [Information] Time remaining: 00:00:23 targetEndTime = 08:39:01
4/1/2024 20:38:53 [Information] Time remaining: 00:00:23 targetEndTime = 08:39:01
4/1/2024 20:38:53 [Information] Time remaining: 00:00:23 targetEndTime = 08:39:01
